eta_almacenamiento,eta_temporal_real,diferencia_absoluta
1.1998192445579954,1.1998192445579954,0.0
0.7759882102523988,0.7759882102523988,0.0
0.9289846147988126,0.9289846147988126,0.0
1.6176244087875666,1.6176244087875666,0.0
1.3515740669362029,1.3515740669362029,0.0
1.9924762392334487,1.9924762392334487,0.0
1.7991125157858818,1.7991125157858818,0.0
1.4682129909792103,1.4682129909792103,0.0
1.0962968593388456,1.0962968593388456,0.0
0.7386983703207523,0.7386983703207523,0.0
1.5604266873984418,1.5604266873984418,0.0
1.4728631108695514,1.4728631108695514,0.0
1.9414032428632118,1.9414032428632118,0.0
1.3488259652043681,1.3488259652043681,0.0
1.7897929099142071,1.7897929099142071,0.0
1.4049629490625772,1.4049629490625772,0.0
1.5844691964140183,1.5844691964140183,0.0
1.361981399290007,1.361981399290007,0.0
1.222239381071396,1.222239381071396,0.0
0.15216346727693428,0.15216346727693428,0.0
0.8179018420730723,0.8179018420730723,0.0
1.560200058047667,1.560200058047667,0.0
1.1468553657885523,1.1468553657885523,0.0
1.055842650162245,1.055842650162245,0.0
1.7062343186658306,1.7062343186658306,0.0
1.4154267965030494,1.4154267965030494,0.0
1.6390928609254294,1.6390928609254294,0.0
1.5876250075430458,1.5876250075430458,0.0
1.4963038335232168,1.4963038335232168,0.0
1.467116423474032,1.467116423474032,0.0
1.8216469730893565,1.8216469730893565,0.0
1.9746063407633554,1.9746063407633554,0.0
1.948782165176197,1.948782165176197,0.0
1.6037606103256277,1.6037606103256277,0.0
1.7767206090034664,1.7767206090034664,0.0
1.4147971068093406,1.4147971068093406,0.0
1.19927935398348,1.19927935398348,0.0
0.6867464663997593,0.6867464663997593,0.0
1.5139850573348073,1.5139850573348073,0.0
1.5902369374752992,1.5902369374752992,0.0
1.629198345962613,1.629198345962613,0.0
1.340129519271824,1.340129519271824,0.0
1.6475566039663585,1.6475566039663585,0.0
1.507060427465994,1.507060427465994,0.0
1.5223049076083304,1.5223049076083304,0.0
0.800052827799399,0.800052827799399,0.0
1.5903851907331432,1.5903851907331432,0.0
1.512273121819125,1.512273121819125,0.0
