n_original,n_relleno_cola,n_efectivo,cola_target_constante,empates_intermedios
195,0,195,False,55
717,0,717,False,119
256,0,256,False,24
391,0,391,False,53
653,0,653,False,75
656,0,656,False,174
633,0,633,False,87
834,0,834,False,66
1039,0,1039,False,295
101,0,101,False,38
858,0,858,False,324
653,0,653,False,164
218,0,218,False,32
302,0,302,False,12
1108,0,1108,False,288
866,0,866,False,146
167,0,167,False,1
176,0,176,False,6
881,0,881,False,76
368,0,368,False,52
580,0,580,False,109
213,0,213,False,11
568,0,568,False,62
347,0,347,False,26
47,0,47,False,9
1165,0,1165,False,386
46,0,46,False,11
426,0,426,False,68
120,0,120,False,0
33,0,33,False,6
622,0,622,False,225
171,0,171,False,5
1068,0,1068,False,298
315,0,315,False,42
140,0,140,False,19
254,0,254,False,2
500,0,500,False,35
252,0,252,False,29
561,0,561,False,70
372,0,372,False,10
146,0,146,False,19
470,0,470,False,77
398,0,398,False,56
264,0,264,False,3
271,0,271,False,20
1106,0,1106,False,394
874,0,874,False,72
75,0,75,False,18
177,0,177,False,7
290,0,290,False,12
623,0,623,False,77
123,0,123,False,19
499,0,499,False,81
710,0,710,False,180
173,0,173,False,0
397,0,397,False,43
859,0,859,False,322
968,0,968,False,69
195,0,195,False,7
939,0,939,False,107
208,0,208,False,6
584,0,584,False,69
1218,0,1218,False,102
57,0,57,False,14
290,0,290,False,31
893,0,893,False,321
453,0,453,False,45
709,0,709,False,126
649,0,649,False,99
840,0,840,False,64
154,0,154,False,26
527,0,527,False,73
1437,0,1437,False,495
262,0,262,False,29
705,0,705,False,144
364,0,364,False,125
527,0,527,False,63
66,0,66,False,24
44,0,44,False,13
300,0,300,False,11
1326,0,1326,False,429
625,0,625,False,86
612,0,612,False,102
108,0,108,False,9
527,0,527,False,67
56,0,56,False,15
248,0,248,False,34
273,0,273,False,4
725,0,725,False,148
1695,0,1695,False,479
514,0,514,False,46
1026,0,1026,False,188
682,0,682,False,109
562,0,562,False,89
52,0,52,False,9
617,0,617,False,86
478,0,478,False,59
93,0,93,False,35
597,0,597,False,238
33,0,33,False,6
773,0,773,False,126
427,0,427,False,48
252,0,252,False,30
321,0,321,False,39
68,0,68,False,20
295,0,295,False,10
599,0,599,False,46
211,0,211,False,3
399,0,399,False,129
231,0,231,False,12
194,0,194,False,2
326,0,326,False,19
399,0,399,False,24
631,0,631,False,115
590,0,590,False,54
729,0,729,False,105
532,0,532,False,72
1154,0,1154,False,385
1237,0,1237,False,117
738,0,738,False,101
324,0,324,False,71
808,0,808,False,125
865,0,865,False,73
394,0,394,False,12
268,0,268,False,17
34,0,34,False,10
652,0,652,False,93
55,0,55,False,13
406,0,406,False,27
794,0,794,False,143
334,0,334,False,46
150,0,150,False,25
1440,0,1440,False,494
146,0,146,False,1
556,0,556,False,74
213,0,213,False,3
1092,0,1092,False,146
492,0,492,False,106
404,0,404,False,29
1037,0,1037,False,84
409,0,409,False,11
313,0,313,False,43
254,0,254,False,16
608,0,608,False,221
472,0,472,False,42
70,0,70,False,19
904,0,904,False,85
705,0,705,False,93
164,0,164,False,8
557,0,557,False,185
1064,0,1064,False,243
242,0,242,False,13
347,0,347,False,37
201,0,201,False,3
177,0,177,False,5
889,0,889,False,341
217,0,217,False,0
278,0,278,False,6
1151,0,1151,False,384
597,0,597,False,76
648,0,648,False,130
819,0,819,False,311
100,0,100,False,31
466,0,466,False,110
281,0,281,False,35
186,0,186,False,60
228,0,228,False,8
187,0,187,False,2
403,0,403,False,56
447,0,447,False,37
920,0,920,False,342
1034,0,1034,False,367
254,0,254,False,16
1144,0,1144,False,296
546,0,546,False,84
124,0,124,False,0
326,0,326,False,8
357,0,357,False,39
353,0,353,False,35
47,0,47,False,16
1164,0,1164,False,198
153,0,153,False,29
297,0,297,False,37
365,0,365,False,25
595,0,595,False,54
308,0,308,False,15
885,0,885,False,76
177,0,177,False,0
239,0,239,False,6
632,0,632,False,82
551,0,551,False,40
138,0,138,False,19
140,0,140,False,13
514,0,514,False,60
515,0,515,False,68
360,0,360,False,55
779,0,779,False,299
695,0,695,False,106
593,0,593,False,76
936,0,936,False,111
649,0,649,False,132
77,0,77,False,21
944,0,944,False,90
309,0,309,False,41
38,0,38,False,14
711,0,711,False,89
522,0,522,False,78
414,0,414,False,74
123,0,123,False,4
239,0,239,False,5
290,0,290,False,36
637,0,637,False,76
371,0,371,False,32
355,0,355,False,21
79,0,79,False,21
685,0,685,False,243
177,0,177,False,0
418,0,418,False,89
169,0,169,False,7
1202,0,1202,False,585
119,0,119,False,1
440,0,440,False,21
398,0,398,False,31
197,0,197,False,6
301,0,301,False,17
1085,0,1085,False,383
857,0,857,False,258
158,0,158,False,35
336,0,336,False,44
518,0,518,False,44
598,0,598,False,143
317,0,317,False,32
859,0,859,False,325
369,0,369,False,10
1265,0,1265,False,104
173,0,173,False,78
606,0,606,False,76
177,0,177,False,0
79,0,79,False,16
230,0,230,False,1
580,0,580,False,132
972,0,972,False,341
759,0,759,False,256
2071,0,2071,False,474
44,0,44,False,11
577,0,577,False,89
544,0,544,False,83
593,0,593,False,75
1045,0,1045,False,117
614,0,614,False,136
160,0,160,False,11
450,0,450,False,49
707,0,707,False,123
241,0,241,False,9
176,0,176,False,9
518,0,518,False,59
278,0,278,False,34
390,0,390,False,43
48,0,48,False,12
1272,0,1272,False,691
1160,0,1160,False,335
300,0,300,False,29
461,0,461,False,25
308,0,308,False,6
764,0,764,False,69
173,0,173,False,10
387,0,387,False,37
321,0,321,False,27
54,0,54,False,11
339,0,339,False,45
154,0,154,False,61
46,0,46,False,10
72,0,72,False,22
656,0,656,False,88
464,0,464,False,60
268,0,268,False,26
502,0,502,False,58
1336,0,1336,False,436
234,0,234,False,39
182,0,182,False,12
560,0,560,False,67
380,0,380,False,25
184,0,184,False,13
405,0,405,False,68
255,0,255,False,12
28,0,28,False,4
320,0,320,False,13
233,0,233,False,30
326,0,326,False,8
468,0,468,False,37
1213,0,1213,False,522
1221,0,1221,False,338
44,0,44,False,13
711,0,711,False,101
38,0,38,False,11
361,0,361,False,9
1104,0,1104,False,385
666,0,666,False,82
171,0,171,False,8
562,0,562,False,70
1088,0,1088,False,309
605,0,605,False,72
138,0,138,False,4
241,0,241,False,12
640,0,640,False,101
409,0,409,False,11
691,0,691,False,137
285,0,285,False,29
526,0,526,False,43
51,0,51,False,14
611,0,611,False,154
892,0,892,False,80
1152,0,1152,False,182
396,0,396,False,104
142,0,142,False,60
48,0,48,False,17
313,0,313,False,64
75,0,75,False,19
382,0,382,False,10
713,0,713,False,105
870,0,870,False,91
278,0,278,False,26
717,0,717,False,121
154,0,154,False,16
332,0,332,False,44
873,0,873,False,261
712,0,712,False,88
405,0,405,False,38
626,0,626,False,132
524,0,524,False,62
156,0,156,False,7
664,1,663,True,381
204,0,204,False,28
1292,0,1292,False,137
496,0,496,False,58
76,0,76,False,19
212,0,212,False,9
88,0,88,False,36
806,0,806,False,126
238,0,238,False,13
374,0,374,False,126
464,0,464,False,30
849,0,849,False,87
189,0,189,False,17
317,0,317,False,52
348,0,348,False,48
131,0,131,False,27
95,0,95,False,21
362,0,362,False,10
536,0,536,False,84
191,0,191,False,2
557,0,557,False,183
120,0,120,False,3
880,0,880,False,142
264,0,264,False,29
380,0,380,False,13
353,0,353,False,40
384,0,384,False,46
166,0,166,False,3
446,0,446,False,47
411,0,411,False,22
889,0,889,False,142
234,0,234,False,13
1016,0,1016,False,281
754,0,754,False,328
268,0,268,False,25
1082,0,1082,False,66
518,0,518,False,72
403,0,403,False,65
669,0,669,False,100
808,1,807,True,457
442,0,442,False,17
354,0,354,False,6
144,0,144,False,1
309,0,309,False,35
233,0,233,False,28
74,0,74,False,17
27,0,27,False,5
349,0,349,False,9
443,0,443,False,41
1209,0,1209,False,321
669,0,669,False,99
460,0,460,False,25
161,0,161,False,6
61,0,61,False,20
560,0,560,False,68
303,0,303,False,56
291,0,291,False,29
464,0,464,False,27
524,0,524,False,63
251,0,251,False,24
261,0,261,False,11
760,0,760,False,45
600,0,600,False,94
1062,0,1062,False,89
275,0,275,False,7
766,0,766,False,117
281,0,281,False,22
458,0,458,False,55
705,0,705,False,118
77,0,77,False,21
713,0,713,False,230
148,0,148,False,27
252,0,252,False,11
49,0,49,False,13
1590,0,1590,False,663
547,0,547,False,58
412,0,412,False,52
285,0,285,False,21
437,0,437,False,71
293,0,293,False,13
354,0,354,False,42
179,0,179,False,11
917,0,917,False,72
412,0,412,False,106
457,0,457,False,195
295,0,295,False,10
582,0,582,False,86
870,0,870,False,81
2010,0,2010,False,447
156,0,156,False,6
325,0,325,False,7
712,0,712,False,261
165,0,165,False,1
1182,0,1182,False,316
1331,0,1331,False,389
594,0,594,False,70
124,0,124,False,3
457,0,457,False,24
173,0,173,False,12
37,0,37,False,12
571,0,571,False,47
77,0,77,False,24
655,0,655,False,94
840,0,840,False,313
1185,0,1185,False,179
312,0,312,False,29
889,0,889,False,315
1014,0,1014,False,87
957,0,957,False,77
254,0,254,False,9
713,0,713,False,145
236,0,236,False,4
401,0,401,False,57
154,0,154,False,23
685,0,685,False,119
646,0,646,False,104
133,0,133,False,53
56,0,56,False,18
1255,0,1255,False,331
764,0,764,False,261
69,0,69,False,14
447,0,447,False,60
600,0,600,False,76
590,0,590,False,114
790,0,790,False,136
387,0,387,False,11
191,0,191,False,3
376,0,376,False,20
54,0,54,False,13
179,0,179,False,7
555,0,555,False,45
763,0,763,False,142
42,0,42,False,17
703,0,703,False,94
53,0,53,False,10
936,0,936,False,102
1108,0,1108,False,391
128,0,128,False,3
465,0,465,False,48
200,0,200,False,1
875,0,875,False,143
1010,0,1010,False,101
966,0,966,False,335
452,0,452,False,81
617,0,617,False,227
59,0,59,False,14
71,0,71,False,18
283,0,283,False,23
1263,0,1263,False,106
235,0,235,False,8
422,0,422,False,18
696,0,696,False,101
93,0,93,False,33
314,0,314,False,50
402,0,402,False,44
327,0,327,False,39
185,0,185,False,12
463,0,463,False,104
1023,0,1023,False,136
412,0,412,False,40
330,0,330,False,25
173,0,173,False,9
80,0,80,False,23
1407,0,1407,False,472
177,0,177,False,11
287,0,287,False,10
781,0,781,False,135
374,0,374,False,46
438,0,438,False,53
2426,1,2425,True,1489
91,0,91,False,35
1005,0,1005,False,90
1164,0,1164,False,389
53,0,53,False,15
336,0,336,False,33
214,0,214,False,10
304,0,304,False,26
712,0,712,False,93
511,0,511,False,59
829,0,829,False,293
194,0,194,False,24
281,0,281,False,14
77,0,77,False,22
458,0,458,False,24
708,0,708,False,121
45,0,45,False,11
169,0,169,False,2
197,0,197,False,2
50,0,50,False,14
151,0,151,False,23
82,0,82,False,23
80,0,80,False,13
394,0,394,False,51
214,0,214,False,5
581,0,581,False,63
574,0,574,False,136
192,0,192,False,1
47,0,47,False,14
93,0,93,False,38
419,0,419,False,46
499,0,499,False,98
648,0,648,False,85
806,0,806,False,124
396,0,396,False,53
416,0,416,False,14
126,0,126,False,0
729,0,729,False,198
217,0,217,False,1
88,0,88,False,32
781,0,781,False,139
262,0,262,False,13
296,0,296,False,25
548,0,548,False,64
229,0,229,False,31
925,0,925,False,100
420,0,420,False,13
346,0,346,False,35
704,0,704,False,94
255,0,255,False,11
335,0,335,False,66
253,0,253,False,11
44,0,44,False,14
505,0,505,False,41
679,0,679,False,87
2056,0,2056,False,471
330,0,330,False,36
990,0,990,False,102
105,0,105,False,30
281,0,281,False,25
279,0,279,False,3
268,0,268,False,11
1238,0,1238,False,119
45,0,45,False,12
876,0,876,False,142
882,0,882,False,187
642,0,642,False,88
342,0,342,False,42
235,0,235,False,11
1122,0,1122,False,482
706,0,706,False,90
499,0,499,False,102
392,0,392,False,42
332,0,332,False,24
44,0,44,False,13
488,0,488,False,62
236,0,236,False,43
554,0,554,False,74
286,0,286,False,38
372,0,372,False,39
367,0,367,False,45
150,0,150,False,55
266,0,266,False,17
559,0,559,False,51
413,0,413,False,33
991,0,991,False,93
708,0,708,False,150
20,0,20,False,5
414,0,414,False,12
371,0,371,False,11
137,0,137,False,6
329,0,329,False,7
210,0,210,False,2
308,0,308,False,28
157,0,157,False,3
414,0,414,False,16
1009,0,1009,False,292
1100,0,1100,False,363
337,0,337,False,42
335,0,335,False,47
519,0,519,False,52
190,0,190,False,3
875,0,875,False,310
740,0,740,False,103
512,0,512,False,148
877,0,877,False,170
212,0,212,False,8
338,0,338,False,69
214,0,214,False,5
43,0,43,False,7
671,0,671,False,264
736,0,736,False,254
254,0,254,False,31
1101,0,1101,False,323
394,0,394,False,34
255,0,255,False,2
951,0,951,False,94
49,0,49,False,16
1857,0,1857,False,676
148,0,148,False,6
763,0,763,False,261
310,0,310,False,38
718,0,718,False,113
566,0,566,False,66
46,0,46,False,12
179,0,179,False,16
1052,0,1052,False,315
310,0,310,False,35
1422,0,1422,False,374
727,0,727,False,258
238,0,238,False,7
350,0,350,False,21
308,0,308,False,36
530,0,530,False,68
678,0,678,False,106
636,1,635,True,354
370,0,370,False,45
169,0,169,False,1
362,0,362,False,22
563,0,563,False,54
190,0,190,False,2
85,0,85,False,21
285,0,285,False,32
1019,0,1019,False,282
1095,0,1095,False,315
360,0,360,False,18
489,0,489,False,68
325,0,325,False,74
428,0,428,False,80
2163,0,2163,False,481
140,0,140,False,45
177,0,177,False,0
399,0,399,False,54
215,0,215,False,2
210,0,210,False,4
184,0,184,False,6
211,0,211,False,4
1026,0,1026,False,95
44,0,44,False,12
1963,0,1963,False,421
423,0,423,False,19
485,0,485,False,76
552,0,552,False,71
466,0,466,False,57
358,0,358,False,7
1941,0,1941,False,548
818,0,818,False,146
1111,0,1111,False,396
757,0,757,False,57
378,0,378,False,44
984,0,984,False,343
601,0,601,False,64
2150,0,2150,False,954
630,0,630,False,57
717,0,717,False,63
547,0,547,False,80
203,0,203,False,3
1920,0,1920,False,625
594,0,594,False,141
987,0,987,False,86
350,0,350,False,35
1148,0,1148,False,326
111,0,111,False,43
165,0,165,False,31
46,0,46,False,8
306,0,306,False,15
437,0,437,False,55
55,0,55,False,14
497,0,497,False,34
642,0,642,False,89
52,0,52,False,17
1032,0,1032,False,227
545,0,545,False,42
326,0,326,False,38
939,0,939,False,253
1002,0,1002,False,343
1016,0,1016,False,100
499,0,499,False,56
311,0,311,False,13
888,0,888,False,313
556,0,556,False,79
170,0,170,False,7
1134,0,1134,False,75
368,0,368,False,37
798,0,798,False,117
262,0,262,False,9
1004,0,1004,False,81
939,0,939,False,344
556,0,556,False,140
293,0,293,False,23
34,0,34,False,6
884,0,884,False,190
600,0,600,False,149
288,0,288,False,32
1016,0,1016,False,297
666,0,666,False,222
178,0,178,False,16
601,0,601,False,88
524,0,524,False,44
582,0,582,False,136
388,0,388,False,53
303,0,303,False,41
744,0,744,False,258
694,0,694,False,81
433,0,433,False,57
1007,0,1007,False,94
622,0,622,False,81
800,0,800,False,322
143,0,143,False,4
674,0,674,False,237
1316,0,1316,False,357
72,0,72,False,18
320,0,320,False,21
75,0,75,False,0
1151,0,1151,False,385
548,0,548,False,68
146,0,146,False,65
261,0,261,False,17
270,0,270,False,26
272,0,272,False,42
765,0,765,False,259
91,0,91,False,42
618,0,618,False,168
421,0,421,False,15
560,0,560,False,87
276,0,276,False,11
589,0,589,False,73
283,0,283,False,40
265,0,265,False,23
639,0,639,False,167
652,0,652,False,164
297,0,297,False,11
565,0,565,False,137
208,0,208,False,6
754,0,754,False,96
597,0,597,False,56
1103,0,1103,False,395
546,0,546,False,67
540,0,540,False,79
280,0,280,False,32
353,0,353,False,39
234,0,234,False,19
676,0,676,False,111
306,0,306,False,13
553,0,553,False,63
69,0,69,False,0
591,0,591,False,77
751,0,751,False,69
868,0,868,False,161
709,0,709,False,96
1219,0,1219,False,339
316,0,316,False,23
383,0,383,False,59
310,0,310,False,37
308,0,308,False,27
277,0,277,False,15
427,0,427,False,63
528,0,528,False,96
587,0,587,False,44
3624,1,3623,True,2260
581,0,581,False,118
312,0,312,False,36
284,0,284,False,18
261,0,261,False,30
462,0,462,False,69
888,0,888,False,160
768,0,768,False,277
279,0,279,False,20
233,0,233,False,12
211,0,211,False,7
233,0,233,False,6
39,0,39,False,10
260,0,260,False,28
1002,0,1002,False,537
125,0,125,False,1
274,0,274,False,5
881,0,881,False,145
126,0,126,False,15
549,0,549,False,67
281,0,281,False,27
379,0,379,False,33
667,0,667,False,86
95,0,95,False,9
602,0,602,False,76
646,0,646,False,91
767,0,767,False,267
818,0,818,False,50
1162,0,1162,False,386
471,0,471,False,26
103,0,103,False,17
637,0,637,False,93
499,0,499,False,91
444,0,444,False,54
512,0,512,False,56
1213,0,1213,False,312
400,0,400,False,104
503,0,503,False,46
218,0,218,False,28
71,0,71,False,13
456,0,456,False,70
639,0,639,False,87
292,0,292,False,36
592,0,592,False,72
781,0,781,False,127
296,0,296,False,35
950,0,950,False,68
396,0,396,False,10
151,0,151,False,61
735,0,735,False,242
424,0,424,False,54
495,0,495,False,131
581,0,581,False,204
641,0,641,False,94
411,0,411,False,105
811,0,811,False,48
251,0,251,False,5
147,0,147,False,0
868,0,868,False,157
382,0,382,False,56
753,0,753,False,119
708,0,708,False,118
43,0,43,False,9
629,0,629,False,84
2119,0,2119,False,572
454,0,454,False,22
294,0,294,False,34
533,0,533,False,67
39,0,39,False,13
160,0,160,False,6
376,0,376,False,36
47,0,47,False,11
384,0,384,False,104
565,0,565,False,64
927,0,927,False,126
790,0,790,False,140
416,0,416,False,60
989,0,989,False,127
451,0,451,False,24
347,0,347,False,18
46,0,46,False,10
34,0,34,False,10
317,0,317,False,36
1617,0,1617,False,406
453,0,453,False,51
273,0,273,False,40
1032,1,1031,True,597
